DATE_FORMAT,DATE,INT ARRIVALS 04,INT ARRIVALS 22,INT ARRIVALS TTL,INT DEPARTURES 04,INT DEPARTURES 22,INT DEPARTURES TTL,LOCAL ARRIVALS 04,LOCAL ARRIVALS 22,LOCAL ARRIVALS TTL,LOCAL DEPARTURES 04,LOCAL DEPARTURES 22,LOCAL DEPARTURES TTL,TRANSITS FXD,TRANSITS HEL,TRANSITS TTL,HELI LND,HELI TO,HELI TTL,T/G,Grant Total,YEAR,MONTH
2020-09-14,14,0.0,17.0,17,0.0,17.0,17,0.0,0.0,0,0.0,0.0,0,5.0,6.0,11,5.0,5.0,10,0.0,55,2020,SEP
2020-09-15,15,0.0,16.0,16,0.0,12.0,12,0.0,0.0,0,0.0,0.0,0,7.0,2.0,9,12.0,11.0,23,2.0,62,2020,SEP
2020-09-16,16,0.0,37.0,37,0.0,37.0,37,0.0,2.0,2,0.0,2.0,2,7.0,0.0,7,6.0,7.0,13,0.0,98,2020,SEP
2020-09-17,17,0.0,15.0,15,0.0,16.0,16,0.0,1.0,1,0.0,1.0,1,4.0,0.0,4,11.0,11.0,22,1.0,60,2020,SEP
2020-09-18,18,0.0,13.0,13,0.0,15.0,15,0.0,3.0,0,0.0,3.0,3,1.0,6.0,7,2.0,2.0,4,0.0,42,2020,SEP
2020-09-19,19,3.0,27.0,30,0.0,30.0,30,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,0.0,0.0,0,0.0,71,2020,SEP
2020-09-20,20,0.0,24.0,24,0.0,24.0,24,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0,0.0,51,2020,SEP
2020-09-21,21,0.0,14.0,14,0.0,13.0,13,0.0,4.0,4,0.0,4.0,4,2.0,0.0,2,7.0,7.0,14,5.0,56,2020,SEP
2020-09-22,22,1.0,9.0,10,0.0,13.0,13,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,8.0,8.0,16,0.0,45,2020,SEP
2020-09-23,23,0.0,26.0,26,0.0,25.0,25,0.0,4.0,4,0.0,5.0,5,2.0,0.0,2,9.0,9.0,18,3.0,83,2020,SEP
2020-09-24,24,1.0,10.0,11,0.0,10.0,10,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,9.0,9.0,18,4.0,46,2020,SEP
2020-09-25,25,0.0,10.0,10,0.0,12.0,12,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,22,2020,SEP
2020-09-26,26,2.0,28.0,30,0.0,28.0,28,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,4.0,4.0,8,0.0,67,2020,SEP
2020-09-27,27,2.0,22.0,24,0.0,25.0,25,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0,0.0,52,2020,SEP
2020-09-28,28,0.0,14.0,14,0.0,12.0,12,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.0,6.0,12,0.0,38,2020,SEP
2020-09-29,29,0.0,14.0,14,0.0,13.0,13,0.0,2.0,2,0.0,2.0,2,1.0,1.0,2,8.0,8.0,16,0.0,49,2020,SEP
2020-09-30,30,0.0,28.0,28,0.0,29.0,29,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,8.0,16,0.0,73,2020,SEP
2020-10-01,1,0.0,14.0,14,0.0,13.0,13,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,13.0,13.0,26,,54,2020,OCT
2020-10-02,2,1.0,11.0,12,0.0,14.0,14,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,0.0,0.0,0,0.0,31,2020,OCT
2020-10-03,3,2.0,30.0,32,0.0,28.0,28,0.0,6.0,6,0.0,6.0,6,7.0,0.0,7,8.0,8.0,16,0.0,95,2020,OCT
2020-10-04,4,0.0,21.0,21,1.0,24.0,25,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,48,2020,OCT
2020-10-05,5,2.0,10.0,12,0.0,10.0,10,1.0,2.0,3,0.0,3.0,3,2.0,0.0,2,7.0,7.0,14,16.0,60,2020,OCT
2020-10-06,6,0.0,6.0,6,0.0,9.0,9,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,10.0,10.0,20,4.0,42,2020,OCT
2020-10-07,7,3.0,23.0,26,1.0,24.0,25,0.0,10.0,10,0.0,10.0,10,3.0,0.0,3,7.0,7.0,14,0.0,88,2020,OCT
2020-10-08,8,9.0,7.0,16,4.0,7.0,11,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,16.0,16.0,32,18.0,84,2020,OCT
2020-10-09,9,0.0,14.0,14,0.0,13.0,13,0.0,2.0,2,0.0,2.0,2,4.0,0.0,4,1.0,1.0,2,3.0,40,2020,OCT
2020-10-10,10,0.0,31.0,31,0.0,33.0,33,0.0,5.0,5,0.0,5.0,5,3.0,0.0,3,0.0,0.0,0,2.0,79,2020,OCT
2020-10-11,11,1.0,19.0,20,0.0,21.0,21,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,1.0,43,2020,OCT
2020-10-12,12,0.0,9.0,9,0.0,9.0,9,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,5.0,5.0,10,0.0,33,2020,OCT
2020-10-13,13,0.0,7.0,7,0.0,7.0,7,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,6.0,6.0,12,0.0,28,2020,OCT
2020-10-14,14,1.0,23.0,24,0.0,24.0,24,0.0,4.0,4,0.0,4.0,4,4.0,0.0,4,4.0,4.0,8,7.0,75,2020,OCT
2020-10-15,15,0.0,11.0,11,0.0,13.0,13,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,8.0,8.0,16,8.0,57,2020,OCT
2020-10-16,16,0.0,12.0,12,0.0,13.0,13,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,3.0,3.0,6,0.0,40,2020,OCT
2020-10-17,17,9.0,27.0,36,6.0,26.0,32,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,0.0,0.0,0,12.0,85,2020,OCT
2020-10-18,18,2.0,23.0,25,0.0,26.0,26,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,2.0,2.0,4,5.0,68,2020,OCT
2020-10-19,19,1.0,10.0,11,0.0,11.0,11,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,3.0,3.0,6,5.0,41,2020,OCT
2020-10-20,20,0.0,8.0,8,0.0,7.0,7,0.0,5.0,5,0.0,5.0,5,0.0,0.0,0,5.0,5.0,10,3.0,38,2020,OCT
2020-10-21,21,1.0,21.0,22,0.0,20.0,20,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,10.0,10.0,20,0.0,69,2020,OCT
2020-10-22,22,0.0,14.0,14,0.0,15.0,15,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,6.0,6.0,12,1.0,45,2020,OCT
2020-10-23,23,10.0,4.0,14,6.0,7.0,13,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,31,2020,OCT
2020-10-24,24,10.0,19.0,29,5.0,27.0,32,1.0,3.0,4,1.0,3.0,4,0.0,0.0,0,0.0,0.0,0,7.0,76,2020,OCT
2020-10-25,25,5.0,18.0,23,4.0,18.0,22,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,47,2020,OCT
2020-10-26,26,2.0,6.0,8,0.0,11.0,11,0.0,4.0,4,0.0,4.0,4,2.0,0.0,2,4.0,4.0,8,0.0,37,2020,OCT
2020-10-27,27,3.0,4.0,7,3.0,3.0,6,4.0,0.0,4,4.0,0.0,4,0.0,0.0,0,7.0,7.0,14,0.0,35,2020,OCT
2020-10-28,28,0.0,30.0,30,0.0,28.0,28,0.0,2.0,2,0.0,2.0,2,7.0,0.0,7,0.0,0.0,0,11.0,80,2020,OCT
2020-10-29,29,1.0,7.0,8,0.0,9.0,9,0.0,5.0,5,0.0,5.0,5,2.0,0.0,2,10.0,10.0,20,3.0,52,2020,OCT
2020-10-30,30,0.0,15.0,15,0.0,16.0,16,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,2.0,2.0,4,0.0,41,2020,OCT
2020-10-31,31,1.0,27.0,28,0.0,32.0,32,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,2.0,2.0,4,0.0,71,2020,OCT
2020-11-01,1,3.0,15.0,18,0.0,17.0,17,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,36,2020,NOV
2020-11-02,2,0.0,9.0,9,0.0,9.0,9,0.0,2.0,2,1.0,1.0,2,3.0,0.0,3,7.0,7.0,14,0.0,39,2020,NOV
2020-11-03,3,1.0,8.0,9,0.0,8.0,8,0.0,6.0,6,0.0,6.0,6,0.0,0.0,0,7.0,7.0,14,0.0,43,2020,NOV
2020-11-04,4,0.0,17.0,17,0.0,16.0,16,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,5.0,5.0,10,0.0,47,2020,NOV
2020-11-05,5,1.0,4.0,5,0.0,7.0,7,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,3.0,3.0,6,0.0,23,2020,NOV
2020-11-06,6,2.0,8.0,10,1.0,8.0,9,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,1.0,1.0,2,1.0,27,2020,NOV
2020-11-07,7,2.0,17.0,19,0.0,19.0,19,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,40,2020,NOV
2020-11-08,8,1.0,16.0,17,0.0,16.0,16,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,6.0,6.0,12,0.0,46,2020,NOV
2020-11-09,9,3.0,4.0,7,1.0,6.0,7,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,4.0,4.0,8,0.0,26,2020,NOV
2020-11-10,10,2.0,0.0,2,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,8.0,8.0,16,3.0,25,2020,NOV
2020-11-11,11,2.0,7.0,9,6.0,1.0,7,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,5.0,5.0,10,1.0,30,2020,NOV
2020-11-12,12,6.0,3.0,9,4.0,3.0,7,3.0,0.0,3,3.0,0.0,3,2.0,0.0,2,11.0,11.0,22,0.0,46,2020,NOV
2020-11-13,13,2.0,4.0,6,1.0,9.0,10,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,2.0,19,2020,NOV
2020-11-14,14,1.0,8.0,9,0.0,8.0,8,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,3.0,21,2020,NOV
2020-11-15,15,1.0,3.0,4,0.0,7.0,7,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,3.0,15,2020,NOV
2020-11-16,16,1.0,4.0,5,0.0,5.0,5,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,5.0,5.0,10,0.0,23,2020,NOV
2020-11-17,17,1.0,1.0,2,0.0,1.0,1,1.0,2.0,3,1.0,2.0,3,1.0,0.0,1,5.0,5.0,10,0.0,20,2020,NOV
2020-11-18,18,2.0,0.0,2,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,10.0,10.0,20,0.0,25,2020,NOV
2020-11-19,19,7.0,1.0,8,5.0,2.0,7,1.0,0.0,1,1.0,0.0,1,0.0,0.0,0,8.0,8.0,16,0.0,33,2020,NOV
2020-11-20,20,0.0,1.0,1,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,5,2020,NOV
2020-11-21,21,0.0,6.0,6,2.0,5.0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,13,2020,NOV
2020-11-22,22,0.0,1.0,1,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,2.0,7,2020,NOV
2020-11-23,23,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,6.0,6.0,12,1.0,18,2020,NOV
2020-11-24,24,1.0,2.0,3,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,5.0,5.0,10,2.0,19,2020,NOV
2020-11-25,25,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,12.0,24,0.0,25,2020,NOV
2020-11-26,26,1.0,2.0,3,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,12.0,12.0,24,2.0,31,2020,NOV
2020-11-27,27,0.0,0.0,0,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3,2020,NOV
2020-11-28,28,8.0,0.0,8,1.0,5.0,6,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,4.0,20,2020,NOV
2020-11-29,29,1.0,2.0,3,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,8,2020,NOV
2020-11-30,30,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,1,2020,NOV
2020-12-01,1,2.0,0.0,2,1.0,1.0,2,6.0,0.0,6,6.0,0.0,6,1.0,0.0,1,11.0,11.0,22,0.0,39,2020,DEC
2020-12-02,2,2.0,1.0,3,0.0,2.0,2,4.0,0.0,4,5.0,0.0,5,2.0,0.0,2,8.0,8.0,16,11.0,43,2020,DEC
2020-12-03,3,2.0,2.0,4,1.0,4.0,5,1.0,2.0,3,1.0,2.0,3,0.0,1.0,1,15.0,15.0,30,0.0,46,2020,DEC
2020-12-04,4,0.0,1.0,1,0.0,1.0,1,1.0,1.0,2,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,6,2020,DEC
2020-12-05,5,7.0,0.0,7,1.0,5.0,6,1.0,0.0,1,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,15,2020,DEC
2020-12-06,6,4.0,1.0,5,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,1.0,1.0,2,5.0,18,2020,DEC
2020-12-07,7,3.0,0.0,3,1.0,3.0,4,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,9.0,9.0,18,0.0,32,2020,DEC
2020-12-08,8,0.0,6.0,6,0.0,4.0,4,1.0,1.0,2,1.0,1.0,2,1.0,0.0,1,7.0,7.0,14,0.0,29,2020,DEC
2020-12-09,9,0.0,6.0,6,0.0,5.0,5,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,10.0,10.0,20,4.0,43,2020,DEC
2020-12-10,10,3.0,1.0,4,0.0,6.0,6,3.0,2.0,5,3.0,2.0,5,1.0,1.0,2,10.0,10.0,20,6.0,48,2020,DEC
2020-12-11,11,0.0,1.0,1,2.0,1.0,3,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,2.0,2.0,4,0.0,9,2020,DEC
2020-12-12,12,2.0,3.0,5,0.0,6.0,6,1.0,1.0,2,1.0,1.0,2,4.0,0.0,4,0.0,0.0,0,0.0,19,2020,DEC
2020-12-13,13,3.0,1.0,4,4.0,0.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,8,2020,DEC
2020-12-14,14,1.0,3.0,4,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,5,2020,DEC
2020-12-15,15,1.0,3.0,4,1.0,3.0,4,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,12.0,12.0,24,0.0,40,2020,DEC
2020-12-16,16,0.0,3.0,3,0.0,4.0,4,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,5.0,5.0,10,0.0,23,2020,DEC
2020-12-17,17,1.0,7.0,8,0.0,6.0,6,1.0,2.0,3,1.0,2.0,3,1.0,0.0,1,15.0,15.0,30,0.0,51,2020,DEC
2020-12-18,18,0.0,3.0,3,0.0,4.0,4,0.0,4.0,4,0.0,4.0,4,3.0,1.0,4,5.0,5.0,10,5.0,34,2020,DEC
2020-12-19,19,0.0,11.0,11,0.0,12.0,12,0.0,4.0,4,0.0,4.0,4,5.0,0.0,5,0.0,0.0,0,1.0,37,2020,DEC
2020-12-20,20,2.0,5.0,7,0.0,6.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,8.0,16,0.0,29,2020,DEC
2020-12-21,21,1.0,4.0,5,1.0,4.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,8.0,16,0.0,26,2020,DEC
2020-12-22,22,2.0,2.0,4,2.0,4.0,6,0.0,5.0,5,0.0,5.0,5,1.0,0.0,1,8.0,8.0,16,16.0,53,2020,DEC
2020-12-23,23,1.0,4.0,5,0.0,6.0,6,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,12,2020,DEC
2020-12-24,24,1.0,0.0,1,0.0,0.0,0,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,5,2020,DEC
2020-12-25,25,0.0,1.0,1,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3,2020,DEC
2020-12-26,26,0.0,11.0,11,0.0,11.0,11,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,0.0,0.0,0,0.0,27,2020,DEC
2020-12-27,27,0.0,4.0,4,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,7,2020,DEC
2020-12-28,28,2.0,0.0,2,3.0,0.0,3,2.0,1.0,3,2.0,1.0,3,0.0,0.0,0,3.0,3.0,6,0.0,17,2020,DEC
2020-12-29,29,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,2.0,0.0,2,1.0,0.0,1,4.0,4.0,8,7.0,24,2020,DEC
2020-12-30,30,1.0,6.0,7,0.0,8.0,8,3.0,0.0,3,3.0,0.0,3,2.0,0.0,2,3.0,3.0,6,2.0,31,2020,DEC
2020-12-31,31,0.0,1.0,1,0.0,1.0,1,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,0.0,0.0,0,0.0,10,2020,DEC
2021-01-01,1,0.0,3.0,3,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,5,2021,JAN
2021-01-02,2,3.0,7.0,10,0.0,11.0,11,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,27,2021,JAN
2021-01-03,3,3.0,1.0,4,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,3.0,11,2021,JAN
2021-01-04,4,3.0,2.0,5,0.0,6.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,3.0,6,0.0,17,2021,JAN
2021-01-05,5,3.0,0.0,3,1.0,1.0,2,6.0,0.0,6,5.0,1.0,6,3.0,0.0,3,9.0,9.0,18,0.0,38,2021,JAN
2021-01-06,6,3.0,2.0,5,2.0,3.0,5,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,0.0,0.0,0,3.0,16,2021,JAN
2021-01-07,7,2.0,2.0,4,2.0,1.0,3,3.0,0.0,3,3.0,0.0,3,1.0,0.0,0,17.0,17.0,34,0.0,47,2021,JAN
2021-01-08,8,6.0,1.0,7,1.0,8.0,9,2.0,0.0,2,2.0,0.0,2,2.0,0.0,2,0.0,0.0,0,0.0,22,2021,JAN
2021-01-09,9,0.0,1.0,1,0.0,1.0,1,1.0,2.0,3,1.0,2.0,3,5.0,0.0,5,0.0,0.0,0,0.0,13,2021,JAN
2021-01-10,10,0.0,3.0,3,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,7,2021,JAN
2021-01-11,11,4.0,1.0,5,3.0,0.0,3,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,8.0,8.0,16,5.0,36,2021,JAN
2021-01-12,12,0.0,4.0,4,1.0,3.0,4,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,6.0,6.0,12,0.0,26,2021,JAN
2021-01-13,13,1.0,0.0,1,0.0,2.0,2,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,9.0,9.0,18,0.0,29,2021,JAN
2021-01-14,14,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.0,6.0,12,0.0,16,2021,JAN
2021-01-15,15,0.0,4.0,4,0.0,2.0,2,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,8,2021,JAN
2021-01-16,16,0.0,4.0,4,0.0,6.0,6,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,1.0,1.0,2,0.0,18,2021,JAN
2021-01-17,17,0.0,1.0,1,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3,2021,JAN
2021-01-18,18,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,12.0,24,0.0,26,2021,JAN
2021-01-19,19,0.0,2.0,2,0.0,2.0,2,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,10.0,10.0,20,0.0,26,2021,JAN
2021-01-20,20,2.0,0.0,2,1.0,0.0,1,0.0,5.0,5,0.0,5.0,5,0.0,0.0,0,9.0,9.0,18,0.0,31,2021,JAN
2021-01-21,21,0.0,1.0,1,0.0,1.0,1,1.0,2.0,3,1.0,2.0,3,1.0,0.0,1,23.0,23.0,46,5.0,60,2021,JAN
2021-01-22,22,1.0,2.0,3,0.0,3.0,3,3.0,2.0,5,3.0,2.0,5,1.0,0.0,1,0.0,0.0,0,11.0,28,2021,JAN
2021-01-23,23,6.0,0.0,6,3.0,0.0,3,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,0.0,0.0,0,1.0,15,2021,JAN
2021-01-24,24,2.0,1.0,3,2.0,3.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,8,2021,JAN
2021-01-25,25,0.0,5.0,5,0.0,1.0,1,1.0,1.0,2,1.0,1.0,2,1.0,0.0,1,9.0,9.0,18,0.0,29,2021,JAN
2021-01-26,26,0.0,3.0,3,0.0,6.0,6,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,9.0,9.0,18,0.0,31,2021,JAN
2021-01-27,27,0.0,3.0,3,5.0,0.0,5,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,11.0,11.0,22,0.0,32,2021,JAN
2021-01-28,28,0.0,1.0,1,0.0,1.0,1,0.0,2.0,2,0.0,2.0,2,0.0,1.0,1,10.0,9.0,19,0.0,26,2021,JAN
2021-01-29,29,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,2.0,4,0.0,4,2021,JAN
2021-01-30,30,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,5.0,9,2021,JAN
2021-01-31,31,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,0.0,2,2021,JAN
2021-02-01,1,1.0,0.0,1,3.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,10.0,10.0,20,0.0,25,2021,FEB
2021-02-02,2,7.0,0.0,7,5.0,0.0,5,5.0,0.0,5,5.0,0.0,5,2.0,0.0,2,10.0,10.0,20,20.0,64,2021,FEB
2021-02-03,3,0.0,1.0,1,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,7.0,7.0,14,0.0,18,2021,FEB
2021-02-04,4,0.0,1.0,1,0.0,0.0,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,13.0,13.0,26,1.0,31,2021,FEB
2021-02-05,5,1.0,5.0,6,0.0,4.0,4,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0,2.0,15,2021,FEB
2021-02-06,6,0.0,1.0,1,0.0,2.0,2,2.0,0.0,2,2.0,0.0,2,1.0,0.0,1,0.0,0.0,0,6.0,14,2021,FEB
2021-02-07,7,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2021,FEB
2021-02-08,8,3.0,1.0,4,2.0,2.0,4,1.0,0.0,1,1.0,0.0,1,2.0,1.0,3,12.0,12.0,24,1.0,38,2021,FEB
2021-02-09,9,5.0,2.0,7,0.0,9.0,9,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,12.0,12.0,24,0.0,41,2021,FEB
2021-02-10,10,0.0,6.0,6,0.0,4.0,4,0.0,1.0,1,0.0,1.0,1,1.0,1.0,2,10.0,10.0,20,0.0,34,2021,FEB
2021-02-11,11,0.0,4.0,4,0.0,4.0,4,0.0,1.0,1,1.0,1.0,2,1.0,0.0,1,14.0,14.0,28,0.0,40,2021,FEB
2021-02-12,12,0.0,2.0,2,0.0,2.0,2,0.0,3.0,3,0.0,2.0,2,2.0,0.0,2,1.0,1.0,2,4.0,17,2021,FEB
2021-02-13,13,0.0,1.0,1,0.0,2.0,2,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,9.0,18,2021,FEB
2021-02-14,14,0.0,2.0,2,0.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4,2021,FEB
2021-02-15,15,0.0,8.0,8,0.0,6.0,6,0.0,3.0,3,0.0,3.0,3,2.0,1.0,3,10.0,10.0,20,0.0,43,2021,FEB
2021-02-16,16,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,0.0,8,2021,FEB
2021-02-17,17,0.0,1.0,1,0.0,3.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,7.0,14,0.0,18,2021,FEB
2021-02-18,18,0.0,3.0,3,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,9.0,9.0,18,0.0,26,2021,FEB
2021-02-19,19,0.0,3.0,3,0.0,3.0,3,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,1.0,1.0,2,0.0,13,2021,FEB
2021-02-20,20,0.0,1.0,1,0.0,2.0,2,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0,0.0,6,2021,FEB
2021-02-21,21,0.0,4.0,4,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,9.0,9.0,18,0.0,26,2021,FEB
2021-02-22,22,0.0,2.0,2,0.0,4.0,4,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,8.0,8.0,16,0.0,25,2021,FEB
2021-02-23,23,0.0,2.0,2,0.0,2.0,2,0.0,1.0,1,0.0,1.0,1,2.0,2.0,4,12.0,12.0,24,0.0,34,2021,FEB
2021-02-24,24,0.0,1.0,1,0.0,3.0,3,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,12.0,12.0,24,5.0,40,2021,FEB
2021-02-25,25,1.0,0.0,1,1.0,0.0,1,0.0,3.0,3,0.0,3.0,3,3.0,0.0,3,22.0,22.0,44,0.0,55,2021,FEB
2021-02-26,26,0.0,1.0,1,0.0,0.0,0,0.0,5.0,5,0.0,5.0,5,1.0,0.0,1,2.0,2.0,4,3.0,19,2021,FEB
2021-02-27,27,0.0,2.0,2,0.0,2.0,2,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,0.0,0.0,0,9.0,24,2021,FEB
